Arc_length vs Data,neo-0011-2_dwi_35_all_QCed_VC_DTI_embed,neo-0012-2_dwi_35_all_QCed_VC_DTI_embed,neo-0019-2-1_dwi_35_all_QCed_VC_DTI_embed,neo-0029-3_dwi_35_all_QCed_VC_DTI_embed,neo-0038-2_dwi_35_all_QCed_VC_DTI_embed,neo-0042-2-1_dwi_35_all_QCed_VC_DTI_embed,neo-0066-2-1_dwi_35_all_QCed_VC_DTI_embed,neo-0096-1_dwi_35_all_QCed_VC_DTI_embed,neo-0101-2_dwi_35_all_QCed_VC_DTI_embed,neo-0107-2-1_dwi_35_all_QCed_VC_DTI_embed,neo-0110-1_dwi_35_all_QCed_VC_DTI_embed,neo-0113-2_42_DWI_QCed_VC_DTI_embed,neo-0121-1_dwi_35_all_QCed_VC_DTI_embed,neo-0122-1_dwi_35_all_QCed_VC_DTI_embed,neo-0129-1_dwi_35_all_QCed_VC_DTI_embed,neo-0129-2-1_dwi_35_all_QCed_VC_DTI_embed,neo-0132-1_dwi_35_all_QCed_VC_DTI_embed,neo-0137-1_dwi_35_all_QCed_VC_DTI_embed,neo-0137-2_dwi_35_all_QCed_VC_DTI_embed,neo-0138-1_dwi_35_all_QCed_VC_DTI_embed,neo-0140-1_dwi_35_all_QCed_VC_DTI_embed,neo-0143-1_dwi_35_all_QCed_VC_DTI_embed,neo-0145-3_42_DWI_QCed_VC_DTI_embed,neo-0147-2-1_dwi_35_all_QCed_VC_DTI_embed,neo-0152-1_dwi_35_all_QCed_VC_DTI_embed,neo-0154-1_dwi_35_all_QCed_VC_DTI_embed,neo-0154-2-1_dwi_35_all_QCed_VC_DTI_embed,neo-0164-1_dwi_35_all_QCed_VC_DTI_embed,neo-0167-1_dwi_35_all_QCed_VC_DTI_embed,neo-0168-1_dwi_35_all_QCed_VC_DTI_embed,neo-0168-2-1_dwi_35_all_QCed_VC_DTI_embed,neo-0170-1_dwi_35_all_QCed_VC_DTI_embed,neo-0175-1_dwi_35_all_QCed_VC_DTI_embed,neo-0176-2_ALLEGRA_42-DTI_QCed_VC_DTI_embed,neo-0177-1_dwi_35_all_QCed_VC_DTI_embed,neo-0178-1_dwi_35_all_QCed_VC_DTI_embed,neo-0180-1_dwi_35_all_QCed_VC_DTI_embed,neo-0182-1_dwi_35_all_QCed_VC_DTI_embed,neo-0184-1_dwi_35_all_QCed_VC_DTI_embed,neo-0184-2_dwi_21_all_QCed_VC_DTI_embed,neo-0187-1_dwi_35_all_QCed_VC_DTI_embed,neo-0191-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0195-1_dwi_35_all_QCed_VC_DTI_embed,neo-0195-2-1_dwi_35_all_QCed_VC_DTI_embed,neo-0204-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0206-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0206-1-2_dwi_35_all_QCed_VC_DTI_embed,neo-0210-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0211-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0212-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0213-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0214-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0215-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0216-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0218-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0219-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0224-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0227-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0228-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0229-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0232-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0232-2_dwi_35_all_QCed_VC_DTI_embed,neo-0233-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0234-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0237-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0239-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0241-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0242-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0249-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0251-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0253-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0256-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0257-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0260-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0266-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0270-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0272-1-1_dwi_28_all_QCed_VC_DTI_embed,neo-0276-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0277-1-2_dwi_35_all_QCed_VC_DTI_embed,neo-0287-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0292-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0297-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0298-1_dwi_35_all_QCed_VC_DTI_embed,neo-0299-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0300-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0302-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0303-1-1_dwi_21_all_QCed_VC_DTI_embed,neo-0304-2_42_DWI_QCed_VC_DTI_embed,neo-0307-1_dwi_21_all_QCed_VC_DTI_embed,neo-0308-1-1_dwi_35_all_QCed_VC_DTI_embed,neo-0309-1_dwi_35_all_QCed_VC_DTI_embed,neo-0318-1_dwi_35_all_QCed_VC_DTI_embed,neo-0318-2_42_DWI_QCed_VC_DTI_embed,neo-0319-1_dwi_35_all_QCed_VC_DTI_embed,neo-0320-1_dwi_35_all_QCed_VC_DTI_embed,neo-0321-1_dwi_35_all_QCed_VC_DTI_embed,neo-0326-1_dwi_35_all_QCed_VC_DTI_embed,neo-0327-1_dwi_28_all_QCed_VC_DTI_embed,neo-0336-1_dwi_35_all_QCed_VC_DTI_embed,neo-0346-1_dwi_35_all_QCed_VC_DTI_embed,neo-0346-2_42_DWI_QCed_VC_DTI_embed,neo-0347-1_dwi_35_all_QCed_VC_DTI_embed,neo-0348-1_dwi_35_all_QCed_VC_DTI_embed,neo-0350-1_dwi_35_all_QCed_VC_DTI_embed,neo-0352-1_dwi_35_all_QCed_VC_DTI_embed,neo-0354-1_dwi_35_all_QCed_VC_DTI_embed,neo-0356-1_dwi_35_all_QCed_VC_DTI_embed,neo-0357-1_dwi_35_all_QCed_VC_DTI_embed,neo-0358-1_dwi_35_all_QCed_VC_DTI_embed,neo-0359-1_dwi_35_all_QCed_VC_DTI_embed,neo-0362-1_dwi_35_all_QCed_VC_DTI_embed,neo-0365-1_dwi_35_all_QCed_VC_DTI_embed,neo-0366-1_dwi_35_all_QCed_VC_DTI_embed,neo-0368-1_dwi_35_all_QCed_VC_DTI_embed,neo-0371-1_dwi_35_all_QCed_VC_DTI_embed,neo-0372-1_dwi_35_all_QCed_VC_DTI_embed,neo-0373-1_dwi_35_all_QCed_VC_DTI_embed,neo-0374-1_dwi_35_all_QCed_VC_DTI_embed,neo-0376-1_dwi_35_all_QCed_VC_DTI_embed,neo-0378-1_42_DWI_QCed_VC_DTI_embed,neo-0383-1_dwi_35_all_QCed_VC_DTI_embed,neo-0386-1_42_DWI_QCed_VC_DTI_embed,neo-0388-1_42_DWI_QCed_VC_DTI_embed,neo-0393-1_42_DWI_QCed_VC_DTI_embed,neo-0393-2_42_DWI_QCed_VC_DTI_embed,neo-0394-1_42_DWI_QCed_VC_DTI_embed,neo-0395-1_42_DWI_QCed_VC_embed,neo-0397-1_42_DWI_QCed_VC_DTI_embed,neo-0402-1_42_DWI_QCed_VC_embed,neo-0404-1_42_DWI_QCed_VC_DTI_embed,neo-0406-1_42_DWI_QCed_VC_embed,neo-0415-1_42_DWI_QCed_VC_embed,neo-0418-1_42_DWI_QCed_VC_embed,neo-0425-1_42_DWI_QCed_VC_DTI_embed,neo-0431-1_42_DWI_QCed_VC_DTI_embed,neo-0436-1_42_DWI_QCed_VC_DTI_embed,neo-0444-1_42_DWI_QCed_VC_DTI_embed,neo-0447-1_42_DWI_QCed_VC_DTI_embed,neo-0449-1_42_DWI_QCed_VC_DTI_embed,neo-0458-1_42_DTI_QCed_VC_DTI_embed,neo-0459-1_42_DTI_QCed_VC_DTI_embed,neo-0460-1_42_DWI_QCed_VC_DTI_embed,neo-0462-1_42_DTI_QCed_VC_DTI_embed,neo-0466-1_42_DTI_QCed_VC_DTI_embed,neo-0469-1_42_DTI_QCed_VC_DTI_embed,neo-0470-1_42_DTI_QCed_VC_DTI_embed,neo-0471-1_42_DTI_QCed_VC_DTI_embed,neo-0474-1_42_DTI_QCed_VC_DTI_embed,neo-0476-1_42_DTI_QCed_VC_DTI_embed,neo-0481-1_42_DTI_QCed_VC_DTI_embed,neo-0485-1_42_DTI_QCed_VC_DTI_embed,neo-0490-1_42_DTI_QCed_VC_DTI_embed,neo-0493-1_42_DTI_QCed_VC_DTI_embed,neo-0498-1_42_DTI_QCed_VC_DTI_embed,neo-0499-1_42_DTI_QCed_VC_DTI_embed,neo-0500-1_42_DTI_QCed_VC_DTI_embed,neo-0501-1_42_DWI_QCed_VC_DTI_embed,neo-0505-1_42_DWI_QCed_VC_DTI_embed,neo-0507-1_42_DTI_QCed_VC_DTI_embed,neo-0509-1_42_DWI_QCed_VC_DTI_embed,neo-0510-1_42_DWI_QCed_VC_DTI_embed,neo-0511-1_42_DTI_QCed_VC_DTI_embed,neo-0513-1_42_DWI_QCed_VC_DTI_embed,neo-0521-1_42_DWI_QCed_VC_DTI_embed,neo-0523-1_42_DWI_QCed_VC_DTI_embed,neo-0525-1_42_DWI_QCed_VC_DTI_embed,neo-0528-1_42_DWI_QCed_VC_DTI_embed,neo-0530-1_42_DWI_QCed_VC_DTI_embed,neo-0537-1_42_DWI_QCed_VC_DTI_embed,neo-0538-1_42_DWI_QCed_VC_DTI_embed,neo-0541-1_42_DWI_QCed_VC_DTI_embed,neo-0550-1_42_DWI_QCed_VC_DTI_embed,T0004-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0005-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0008-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0009-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0022-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0022-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0027-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0027-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0028-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0028-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0031-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0032-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0033-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0037-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0042-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0044-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0046-2-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0046-2-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0047-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0049-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0049-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0051-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0051-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0052-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0066-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0066-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0067-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0067-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0068-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0068-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0072-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0072-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0074-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0074-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0076-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0076-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0079-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0079-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0080-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0080-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0082-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0082-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0083-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0083-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0084-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0084-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0085-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0085-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0089-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0089-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0094-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0103-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0105-1-1-neo_dwi_28_all_QCed_VC_DTI_embed,T0107-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0107-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0112-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0112-1-2-neo_dwi_28_all_QCed_VC_DTI_embed,T0115-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0118-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0123-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0123-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0126-1-1-neo_dwi_21_all_QCed_VC_DTI_embed,T0126-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0130-1-1-neo_dwi_21_all_QCed_VC_DTI_embed,T0130-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0132-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0135-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0135-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0140-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0140-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0146-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0149-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0150-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0150-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0151-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0151-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0154-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0154-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0155-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0155-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0159-1-2-neo_dwi_21_all_QCed_VC_DTI_embed,T0160-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0161-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0161-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0162-1-1-neo_42_DWI_QCed_VC_embed,T0162-1-2-neo_42_DWI_QCed_VC_embed,T0164-1-1-neo_42_DWI_QCed_VC_embed,T0164-1-2-neo_42_DWI_QCed_VC_embed,T0169-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0169-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0176-1-2-neo_42_DWI_QCed_VC_embed,T0178-1-1-neo_42_DWI_QCed_VC_embed,T0178-1-2-neo_42_DWI_QCed_VC_embed,T0180-1-1-neo_42_DWI_QCed_VC_embed,T0180-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0182-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0186-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0188-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0189-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0190-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0190-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0191-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0192-1-1-neo_42_DWI_QCed_VC_embed,T0194-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0194-1-2-neo_42_DWI_QCed_VC_embed,T0195-1-2-neo_42_DWI_QCed_VC_embed,T0196-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0196-1-2-neo_42_DWI_QCed_VC_embed,T0197-1-1-neo_42_DWI_QCed_VC_embed,T0197-1-2-neo_42_DWI_QCed_VC_embed,T0198-1-1-neo_42_DWI_QCed_VC_embed,T0198-1-2-neo_42_DWI_QCed_VC_embed,T0202-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0203-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0203-1-2-neo_42_DWI_QCed_VC_embed,T0204-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0204-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0206-1-1-neo_42_DWI_QCed_VC_embed,T0206-1-2-neo_42_DWI_QCed_VC_embed,T0207-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0207-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0208-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0211-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0218-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0218-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0219-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0219-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0222-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0222-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0223-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0223-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0230-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0230-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0232-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0232-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0233-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0233-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0235-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0236-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0236-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0237-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0237-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0239-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0240-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0240-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0241-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0245-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0245-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0246-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0247-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0247-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0248-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0248-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0249-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0250-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0250-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0252-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0252-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0253-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0253-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0254-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0254-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0255-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0255-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0256-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0256-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0258-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0260-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0260-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0262-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0262-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0263-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0263-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0265-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0265-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0266-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0266-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0268-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0268-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0271-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0273-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0274-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0274-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0275-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0278-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0281-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0283-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0283-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0285-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0285-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0294-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,Atlas
-50.7027,0.0999913,0.230712,0.147503,0.210442,0.0844951,0.0721205,0.0940093,0.302023,0.294838,0.202111,0.0936689,0.126635,0.13852,0.20809,0.262028,0.0755586,0.133928,0.404602,0.23881,0.0976506,0.281011,0.0869188,0.127957,0.151628,0.025663,0.110886,0.100461,0.216986,0.340817,0.11389,0.198119,0.15099,0.0852901,0.12225,0.164474,0.0844174,0.113006,0.101331,0.121107,0.104401,0.200664,0.124943,0.19151,0.122912,0.135323,0.114585,0.136985,0.138541,0.158868,0.551685,0.0866598,0.111258,0.0844456,0.14123,0.128563,0.183233,0.171613,0.0638483,0.140192,0.352307,0.144114,0.16493,0.125447,0.204165,0.15198,0.155177,0.113498,0.148466,0.103742,0.0621002,0.103133,0.163287,0.130494,0.0742723,0.0681505,0.410737,0.099982,0.127192,0.257337,0.184277,0.0580868,0.198958,0.107611,0.178966,0.14567,0.180857,0.146766,0.204379,0.0874478,0.126331,0.133582,0.143257,0.0744629,0.114938,0.308815,0.285359,0.0879809,0.130863,0.348006,0.212348,0.185859,0.192538,0.105458,0.179821,0.255165,0.13374,0.181921,0.130434,0.22855,0.108425,0.262152,0.371432,0.159983,0.194481,0.797448,0.132827,0.130797,0.108027,0.127997,0.123063,0.0752952,0.049761,0.0929897,0.138685,0.0553027,0.143051,0.119567,0.0812377,0.305076,0.174897,0.100858,0.121122,0.0701156,0.0971876,0.069585,0.293631,0.0751003,0.0950379,0.218428,0.104037,0.0657194,0.0669283,0.116336,0.0851255,0.157887,0.0800988,0.108413,0.160815,0.161199,0.111918,0.0696628,0.121027,0.061058,0.0614443,0.153844,0.0732229,0.190895,0.0799149,0.0973823,0.104958,1.07773,0.220251,0.0713074,0.178267,0.22484,0.130397,0.0739484,0.237804,0.199794,0.085309,0.498398,0.235411,0.0525683,0.0996062,0.105201,0.0973212,0.145537,0.191231,0.175359,0.160063,0.164247,0.117121,0.143236,0.197994,0.203166,0.31557,0.158338,0.150574,0.0884153,0.125433,0.211117,0.155967,0.197439,0.13767,0.172198,0.251709,0.134346,0.0789116,0.413094,0.283998,0.17865,0.232738,0.195884,0.12678,0.2639,0.146968,0.127979,0.197036,0.137533,0.153965,0.0823298,0.146544,0.0976055,0.20587,0.149601,0.16253,0.196846,0.0603319,0.0711468,0.207376,0.186119,0.106715,0.203784,0.262556,0.191889,0.176182,0.172123,0.237165,0.147375,0.196896,0.159139,0.223401,0.173936,0.355618,0.0919511,0.192008,0.158072,0.156645,0.0871211,0.137988,0.34724,0.146209,0.102506,0.124474,0.187469,0.223592,0.107429,0.175276,0.123135,0.177646,0.208439,0.14126,0.139462,0.127666,0.161148,0.0958035,0.129901,0.124376,0.157958,0.0481573,0.309359,0.117881,0.0908788,0.0704754,0.117364,0.209897,0.129588,0.210778,0.456784,0.141808,0.13552,0.145871,0.0519566,0.0946324,0.0686921,0.129835,0.104121,0.115336,-nan,-nan,0.107579,0.124045,0.0586207,0.182396,0.10987,0.130466,0.135809,0.144917,0.0889236,0.161102,0.233649,0.0603874,0.10339,0.150081,0.253941,0.114925,0.0779567,0.19647,0.176806,0.141988,0.130517,0.0887081,0.230489,0.148018,0.0960964,0.164891,0.0904414,0.0468434,0.0875704,0.133643,0.11557,0.137603,0.0998169,0.154149,0.179134,0.315022,0.117164,0.104103,0.0930049,0.285578,nan,0.0648318,0.0969904,0.146575,0.25759,0.106166,0.100619,0.100707,0.192465,0.079836,0.094811,0.085081,0.126755,0.123702,0.0817864,0.103807,0.119081,0.114035,0.127915,0.0826052,0.193481,0.217016,0.0775421,0.166735,0.150597,0.191126,0.0901644,0.0856793,0.0886037,0.0732371,0.226682,0.167003,0.198084,0.143196,0.225112,0.090759,0.217264,0.203911,0.13965,0.202304,0.0779846,0.0809631,0.0874889,0.0695326
